login_attempts,access_hour,requests_per_min,ip_risk,device_change,geo_change,failed_logins,label
11,16,39,1,0,1,2,1
3,14,11,1,0,0,0,0
4,23,27,1,1,1,2,0
15,8,11,1,0,0,3,1
5,3,38,1,1,0,5,1
9,12,27,0,1,1,5,1
5,9,25,0,0,1,1,0
8,12,58,1,0,1,3,1
5,11,12,1,1,1,1,0
14,15,52,0,0,1,0,1
14,12,40,1,0,0,5,1
11,10,52,0,0,0,2,1
7,11,53,1,0,1,3,1
6,15,10,1,1,0,1,0
15,2,28,0,0,1,1,1
10,0,30,1,1,1,0,1
8,15,13,1,0,0,1,0
1,15,60,0,0,1,3,1
9,22,29,0,0,1,5,1
11,7,48,1,0,0,0,1
12,14,19,0,0,1,4,1
1,21,19,1,0,0,2,0
13,3,22,0,0,0,3,1
10,14,58,1,0,1,1,1
15,23,37,1,1,0,2,1
7,20,35,0,1,1,3,0
13,14,50,0,1,1,0,1
7,18,34,1,1,1,0,0
10,7,41,0,0,0,5,1
4,20,30,1,0,0,5,1
14,10,45,0,0,1,4,1
4,18,55,0,1,0,2,1
9,7,48,0,0,0,5,1
15,13,46,0,0,0,0,1
1,5,54,1,0,1,1,1
9,7,4,0,0,0,5,1
6,2,13,1,0,0,5,1
8,7,10,1,1,0,4,1
15,8,27,0,1,1,0,1
10,4,7,1,1,1,2,1
1,10,58,0,0,0,3,1
2,13,48,1,1,0,4,1
4,20,16,0,1,1,1,0
1,11,32,0,0,1,2,0
4,7,37,0,1,1,0,0
5,10,11,0,0,0,0,0
2,10,32,1,1,0,3,0
5,12,1,1,0,0,3,0
8,9,50,1,1,0,2,1
9,10,5,0,0,1,0,1
3,18,14,0,1,1,0,0
9,7,32,1,0,0,3,1
1,22,3,1,1,0,1,0
4,16,41,0,1,1,3,1
15,9,39,1,0,1,2,1
6,17,21,1,1,1,0,0
11,17,47,1,0,0,5,1
9,8,46,1,1,0,2,1
11,2,53,0,1,1,3,1
10,18,22,0,1,1,3,1
5,19,58,0,1,0,5,1
10,8,31,1,1,1,2,1
10,11,51,1,0,0,3,1
4,3,25,0,1,1,2,0
1,15,43,1,0,0,5,1
7,8,9,0,1,1,1,0
14,10,16,0,0,1,1,1
15,6,39,1,0,0,3,1
3,23,1,1,0,1,0,0
6,0,29,1,0,0,2,0
10,18,40,0,1,0,1,1
6,1,24,1,0,0,5,1
4,0,38,0,0,1,0,0
6,20,11,1,0,0,0,0
11,1,31,1,0,0,4,1
8,7,2,0,1,1,1,0
12,21,5,0,0,0,3,1
12,10,3,1,1,1,3,1
9,23,31,0,1,0,1,1
4,15,52,1,0,0,3,1
3,10,28,0,0,0,0,0
10,4,2,1,0,1,5,1
9,16,24,1,0,1,0,1
10,6,31,0,1,1,5,1
1,9,4,1,0,0,0,0
9,5,27,1,1,1,0,1
14,10,20,1,1,1,1,1
4,10,26,1,1,0,1,0
3,18,48,0,1,1,4,1
7,22,51,1,1,1,4,1
9,0,24,0,0,0,2,1
1,15,22,1,1,0,0,0
4,19,25,1,0,0,1,0
14,1,4,0,0,1,5,1
6,13,30,1,1,0,2,0
10,1,23,0,1,1,1,1
12,17,8,1,0,1,3,1
11,10,11,1,1,0,2,1
14,23,57,0,1,1,3,1
14,2,44,0,0,1,3,1
6,12,13,1,1,0,3,0
7,21,1,1,0,1,1,0
8,6,7,1,0,1,2,0
7,9,23,0,1,0,4,1
15,4,39,1,1,0,2,1
15,15,56,1,0,0,2,1
5,0,5,1,0,1,5,1
9,4,14,0,0,1,2,1
1,1,4,0,0,0,1,0
10,9,9,0,0,1,5,1
9,23,2,0,0,1,2,1
10,5,48,1,0,0,1,1
5,15,2,1,1,1,4,1
2,8,15,1,0,1,1,0
6,18,31,1,1,0,1,0
14,4,47,1,1,0,3,1
14,17,20,1,1,1,5,1
8,21,42,0,1,0,3,1
4,5,19,0,1,1,0,0
13,15,2,0,1,0,5,1
6,7,34,0,0,0,0,0
9,11,43,1,0,1,1,1
2,4,12,1,1,1,2,0
5,12,49,1,0,0,4,1
13,22,7,0,1,1,5,1
1,9,32,1,0,1,3,0
9,4,3,1,0,1,1,1
8,16,44,0,0,1,0,1
12,12,15,1,1,0,2,1
5,11,48,1,1,1,5,1
6,23,27,0,0,1,5,1
6,13,3,1,0,0,0,0
12,14,1,0,0,0,5,1
4,23,24,1,1,0,2,0
10,21,43,1,0,1,4,1
5,18,26,0,0,1,4,1
15,17,23,0,0,1,5,1
15,9,36,1,1,0,0,1
15,10,24,0,1,0,4,1
14,11,43,1,1,1,0,1
4,9,60,1,1,0,5,1
3,7,25,1,1,1,2,0
1,23,44,1,0,1,3,1
5,8,43,1,1,0,0,1
15,12,30,0,0,1,5,1
3,12,51,0,0,1,5,1
4,5,59,0,0,0,0,1
8,3,51,0,1,0,1,1
13,9,21,1,1,0,2,1
1,19,45,1,0,1,1,1
2,8,15,0,0,0,0,0
12,4,4,1,0,0,2,1
2,15,32,0,0,1,2,0
3,1,13,0,1,0,5,1
8,18,19,0,1,1,3,0
5,15,29,1,0,0,2,0
5,19,48,0,1,1,0,1
8,1,13,1,1,1,0,0
2,20,24,1,1,0,5,1
1,11,21,0,0,0,1,0
3,21,11,1,1,0,1,0
1,18,51,0,1,0,2,1
7,22,41,0,1,1,3,1
3,11,53,0,1,0,1,1
5,6,39,1,0,0,5,1
8,19,11,0,0,1,0,0
8,4,26,1,0,1,3,0
9,20,51,1,0,1,5,1
10,16,48,1,1,1,2,1
1,20,59,1,0,0,5,1
5,9,17,0,0,0,3,0
11,12,20,1,0,1,3,1
1,7,49,0,1,0,2,1
7,1,41,1,0,1,1,1
10,11,49,1,0,1,1,1
13,7,28,0,0,0,5,1
10,6,1,1,0,1,1,1
11,6,6,0,0,1,2,1
5,8,7,0,1,1,2,0
14,13,7,1,1,0,3,1
2,14,35,1,0,0,1,0
12,12,30,0,0,0,1,1
13,10,1,0,0,0,2,1
11,19,21,0,1,0,5,1
12,3,1,0,0,0,5,1
11,13,51,1,1,1,2,1
8,13,33,0,1,0,2,0
8,16,45,1,1,1,4,1
3,17,1,1,1,1,3,0
11,19,60,1,0,1,1,1
9,2,46,0,1,1,4,1
11,10,43,0,0,0,2,1
14,23,26,1,1,0,1,1
15,22,37,0,1,1,4,1
11,14,43,0,1,0,0,1
4,20,25,1,0,0,0,0
2,11,20,1,0,0,2,0
5,7,6,0,1,0,0,0
5,23,50,1,0,0,3,1
4,13,54,0,1,1,0,1
11,13,56,1,0,0,2,1
11,3,21,1,1,1,3,1
9,0,27,1,1,1,1,1
9,12,19,1,1,1,3,1
7,8,29,1,0,0,1,0
4,6,25,0,1,0,3,0
5,11,16,0,0,1,5,1
5,16,55,0,0,0,1,1
6,3,2,0,0,0,0,0
7,10,3,1,0,1,2,0
12,9,33,1,1,0,3,1
2,10,7,1,0,1,4,1
2,18,53,1,0,0,1,1
10,1,23,1,0,0,2,1
10,8,44,0,1,0,0,1
15,9,32,1,1,0,3,1
10,18,27,0,0,1,4,1
6,15,20,1,1,0,1,0
5,4,6,1,1,0,3,0
2,10,45,1,0,1,1,1
1,7,46,0,0,0,4,1
7,2,26,1,1,1,1,0
7,5,13,0,0,0,1,0
11,7,52,1,1,0,2,1
13,22,30,1,0,1,3,1
12,18,9,1,0,1,1,1
14,20,60,0,0,1,4,1
9,19,13,0,0,0,1,1
12,11,13,1,1,0,3,1
7,8,56,1,0,0,0,1
15,12,58,0,1,1,2,1
11,13,59,1,0,1,3,1
4,18,28,0,1,1,0,0
7,8,29,1,0,1,3,0
10,23,41,1,1,0,5,1
9,3,2,0,0,0,2,1
13,15,31,0,1,1,4,1
5,4,34,1,0,0,3,0
7,7,29,0,0,0,3,0
3,16,14,1,0,0,3,0
11,8,38,1,1,0,1,1
15,4,35,0,1,0,1,1
6,1,37,0,1,1,0,0
9,8,5,1,1,1,4,1
4,2,35,0,0,1,1,0
6,15,44,1,1,1,0,1
3,18,51,0,0,1,0,1
14,19,48,1,0,0,3,1
15,6,32,0,0,1,5,1
14,1,34,0,0,1,3,1
10,2,50,0,1,0,1,1
1,1,54,1,1,0,4,1
4,9,24,1,1,0,0,0
9,8,24,0,0,0,1,1
10,22,57,1,0,1,4,1
12,2,4,0,1,1,0,1
5,21,14,0,1,0,2,0
10,9,34,1,0,1,0,1
11,16,6,0,0,1,5,1
2,0,31,0,0,0,3,0
11,8,31,1,0,0,3,1
1,15,47,0,0,1,2,1
1,16,19,1,1,1,1,0
3,10,35,0,1,0,0,0
5,15,36,0,0,1,0,0
10,14,17,0,0,1,1,1
3,21,55,1,1,0,1,1
4,3,58,0,0,0,3,1
10,6,35,0,0,1,2,1
15,0,2,0,1,1,5,1
11,19,24,1,0,0,3,1
9,21,32,1,1,0,1,1
6,17,41,0,1,1,0,1
2,5,40,1,0,0,1,0
14,3,22,0,1,1,2,1
10,1,35,0,1,1,5,1
8,4,17,1,1,1,1,0
9,4,17,1,1,1,0,1
12,12,31,0,1,1,5,1
2,7,16,1,0,0,4,1
6,12,33,0,0,1,1,0
10,9,43,0,0,1,4,1
14,0,30,1,1,1,5,1
5,17,47,0,0,0,3,1
2,3,5,1,0,0,0,0
3,13,34,0,0,0,3,0
15,23,15,0,1,0,4,1
9,6,30,0,1,0,2,1
10,22,16,1,0,1,4,1
12,10,50,0,1,0,2,1
5,1,53,0,1,1,0,1
9,6,16,1,0,1,4,1
12,21,7,1,1,0,0,1
1,1,23,0,0,1,0,0
9,8,36,0,0,1,3,1
5,13,21,1,0,0,1,0
5,14,7,0,0,0,3,0
9,17,52,0,0,1,4,1
8,22,48,1,1,0,1,1
7,15,14,1,1,1,0,0
7,9,58,0,1,0,3,1
9,6,15,1,1,1,2,1
1,15,9,1,1,0,1,0
14,15,9,0,0,1,0,1
1,9,50,0,0,1,4,1
6,10,40,0,0,1,2,0
6,11,39,0,0,0,3,0
2,17,57,1,1,1,1,1
7,19,38,0,1,1,2,0
5,5,33,1,0,0,0,0
9,11,18,1,0,0,2,1
8,21,6,0,0,1,1,0
5,9,48,0,1,1,1,1
10,19,47,1,1,1,4,1
1,9,39,0,1,0,4,1
10,15,25,1,1,0,5,1
11,3,38,1,0,0,2,1
2,2,29,1,1,1,4,1
6,6,2,1,1,0,5,1
15,10,3,1,0,1,0,1
4,4,27,1,0,0,0,0
11,5,58,1,1,1,4,1
5,13,29,0,1,0,5,1
11,2,48,0,1,0,4,1
10,6,44,1,1,1,0,1
10,8,60,1,1,1,0,1
6,19,40,1,0,1,2,0
11,18,27,1,0,1,2,1
4,10,48,0,0,0,0,1
3,10,47,1,1,0,4,1
14,13,7,0,0,1,3,1
9,22,15,0,0,0,4,1
4,15,17,0,1,1,2,0
10,19,36,0,0,0,2,1
15,6,7,1,0,0,0,1
15,8,53,1,1,1,3,1
14,7,2,1,0,1,5,1
6,11,12,1,0,0,1,0
6,4,12,0,0,1,0,0
8,11,21,1,1,1,2,0
14,10,16,1,1,0,2,1
15,14,40,0,0,0,5,1
8,12,17,0,0,1,2,0
11,15,33,0,0,0,4,1
6,14,28,1,1,0,0,0
15,8,18,0,0,0,1,1
10,17,37,0,0,0,1,1
4,23,57,1,0,0,5,1
1,17,11,1,1,1,5,1
5,16,40,1,0,0,0,0
1,19,47,1,1,1,4,1
13,23,16,0,1,0,5,1
8,18,25,1,1,1,0,0
6,18,40,0,1,0,5,1
13,2,5,1,1,0,4,1
7,16,41,1,1,1,2,1
11,11,13,0,1,0,1,1
11,17,38,0,1,1,5,1
6,3,60,0,0,0,2,1
2,8,38,1,1,1,4,1
13,22,25,0,0,1,3,1
15,11,7,1,0,0,2,1
9,18,44,0,0,1,2,1
12,9,17,0,1,0,2,1
12,20,14,0,1,0,0,1
10,16,42,0,0,1,5,1
11,0,26,0,0,0,3,1
3,18,18,1,0,0,5,1
14,12,35,0,0,1,1,1
4,9,46,1,0,1,2,1
13,19,59,0,1,1,3,1
11,3,28,1,1,1,4,1
8,5,56,1,0,0,0,1
8,23,33,1,0,0,2,0
2,23,26,0,0,0,0,0
5,2,35,0,1,0,3,0
7,22,43,1,0,0,0,1
12,7,7,1,0,0,3,1
14,18,55,0,1,1,3,1
3,5,60,0,1,0,3,1
2,15,56,1,0,0,5,1
9,5,52,1,0,1,3,1
1,2,8,1,0,0,4,1
2,7,18,1,1,1,1,0
15,12,5,0,1,0,2,1
9,21,48,1,1,0,1,1
9,3,14,1,1,1,1,1
4,5,16,0,0,1,0,0
8,19,3,0,1,1,4,1
14,5,26,0,1,1,1,1
10,13,59,0,0,0,1,1
9,10,55,0,1,1,4,1
9,19,35,1,0,1,5,1
4,7,11,0,1,0,0,0
5,6,59,0,1,0,1,1
15,13,42,0,1,0,1,1
13,5,1,1,1,1,4,1
3,23,24,1,1,0,1,0
7,22,23,1,0,0,4,1
3,11,26,0,0,0,2,0
13,4,20,0,1,0,5,1
2,14,13,0,0,1,3,0
9,10,27,0,0,1,5,1
15,21,46,1,1,1,4,1
6,18,31,1,0,0,4,1
2,16,50,1,1,1,2,1
15,20,37,0,0,1,4,1
5,17,16,0,1,1,4,1
9,2,11,0,1,1,4,1
15,3,54,1,0,1,4,1
6,6,13,0,0,1,1,0
2,14,32,0,0,0,5,1
3,6,46,1,0,1,2,1
12,14,3,1,1,0,0,1
4,6,59,0,0,0,3,1
8,12,53,0,1,1,0,1
4,0,44,1,0,1,1,1
4,4,12,0,0,0,1,0
15,10,29,1,0,0,4,1
12,1,34,1,0,1,2,1
1,10,35,0,0,1,2,0
15,22,45,1,1,0,0,1
9,0,50,1,1,1,4,1
13,10,51,1,0,1,0,1
4,10,2,0,0,0,1,0
2,19,11,0,1,0,4,1
14,21,9,1,0,1,0,1
4,15,27,1,1,1,5,1
3,7,30,1,0,0,2,0
3,17,49,1,0,1,2,1
12,15,56,1,0,1,1,1
8,17,11,1,0,1,2,0
1,11,53,1,0,1,3,1
12,12,30,1,0,0,5,1
12,15,15,0,0,1,4,1
5,3,7,0,0,0,5,1
4,1,3,1,0,1,4,1
9,19,60,0,1,1,5,1
2,1,27,0,0,1,5,1
6,16,10,0,1,0,2,0
7,2,19,1,1,0,5,1
12,14,47,0,0,1,0,1
4,5,4,1,1,0,1,0
10,3,20,0,1,1,0,1
14,19,14,1,0,0,0,1
11,16,3,1,1,0,3,1
10,10,36,1,0,0,5,1
14,16,35,1,0,1,1,1
9,4,26,1,1,1,2,1
8,8,7,1,1,1,3,0
12,13,57,1,0,0,1,1
2,9,52,0,0,0,3,1
15,13,42,0,0,0,5,1
11,12,1,1,0,0,0,1
12,11,36,0,0,1,0,1
6,1,32,0,0,0,0,0
7,22,39,0,1,0,3,0
4,13,58,0,1,0,1,1
14,7,5,1,0,1,2,1
15,19,59,1,0,0,3,1
1,7,49,1,1,0,3,1
9,21,9,1,1,0,1,1
13,2,13,0,0,0,2,1
12,8,53,0,0,1,4,1
9,5,30,0,0,1,1,1
14,7,47,1,0,1,3,1
14,20,19,1,0,1,4,1
14,12,3,1,1,1,2,1
12,0,34,0,1,0,2,1
13,6,26,1,1,1,1,1
4,2,58,1,1,0,3,1
15,2,40,0,0,0,3,1
10,7,38,1,1,1,0,1
10,6,34,0,1,1,4,1
13,20,48,1,0,0,5,1
2,23,42,1,1,1,2,1
10,17,10,1,1,0,5,1
15,1,23,0,0,1,2,1
15,19,55,1,1,0,0,1
8,6,29,1,1,0,1,0
12,6,36,0,1,0,5,1
4,23,7,1,1,0,2,0
8,21,10,1,0,0,3,0
6,8,22,0,0,1,0,0
14,6,39,1,0,0,3,1
9,19,8,0,0,1,0,1
11,18,54,0,0,1,5,1
8,20,11,0,0,1,1,0
12,12,31,0,0,1,1,1
12,1,59,1,0,1,1,1
7,21,21,0,1,0,5,1
10,17,19,0,1,1,5,1
9,14,32,0,1,0,3,1
6,9,12,0,0,0,2,0
4,8,29,0,1,1,2,0
9,23,53,0,0,0,4,1
9,8,19,1,0,1,5,1
3,9,38,1,0,1,3,0
15,22,42,0,1,1,2,1
5,20,12,0,0,1,1,0
4,15,2,1,1,0,1,0
2,20,47,1,1,1,3,1
9,9,49,0,0,0,4,1
7,17,24,0,0,1,0,0
7,10,44,0,1,1,2,1
4,18,3,0,1,0,4,1
5,13,3,0,0,1,4,1
1,13,6,1,0,0,2,0
11,0,49,0,1,1,3,1
2,16,31,0,0,0,4,1
9,6,51,1,1,0,0,1
15,19,8,0,0,1,1,1
8,9,30,0,0,0,0,0
6,23,28,0,1,1,1,0
13,16,28,0,1,1,5,1
14,13,45,1,0,0,2,1
15,14,53,1,0,1,3,1
1,4,39,0,1,1,2,0
4,20,38,1,1,1,5,1
15,11,17,1,0,1,4,1
2,12,27,1,1,0,5,1
11,5,53,1,1,0,0,1
13,4,30,0,1,1,0,1
7,2,56,0,0,0,0,1
11,23,19,0,1,1,2,1
10,1,37,1,1,1,4,1
14,1,34,1,1,0,1,1
7,11,47,0,0,1,2,1
1,15,6,0,0,0,0,0
2,21,47,1,0,0,0,1
12,8,2,1,1,1,0,1
4,1,4,0,0,1,3,0
11,0,45,1,0,0,4,1
11,21,13,0,0,1,5,1
3,17,43,1,0,1,4,1
7,2,52,0,0,1,4,1
10,8,23,1,1,1,3,1
13,10,56,1,0,0,5,1
15,18,24,1,1,0,4,1
7,19,30,0,1,1,1,0
3,5,50,0,1,1,1,1
10,6,3,1,0,0,1,1
10,13,42,0,0,0,1,1
4,15,31,0,1,1,5,1
3,22,24,0,0,0,0,0
10,15,41,1,0,0,4,1
6,7,17,1,0,0,4,1
13,4,22,0,0,1,4,1
8,20,7,0,1,0,1,0
7,8,9,0,0,1,1,0
8,15,48,1,0,0,4,1
15,7,39,0,1,1,2,1
7,14,49,0,1,1,4,1
5,15,36,1,1,0,5,1
13,23,44,0,1,1,0,1
10,2,44,1,0,1,4,1
1,4,20,1,0,0,4,1
12,3,17,1,0,0,4,1
1,8,9,1,0,1,4,1
11,16,19,0,1,1,4,1
13,12,60,1,1,1,5,1
3,5,57,0,1,0,2,1
14,16,15,1,1,0,2,1
14,2,37,0,1,1,5,1
13,10,48,0,1,1,5,1
7,13,3,1,1,1,0,0
14,23,10,1,1,0,3,1
7,11,3,0,1,1,0,0
13,18,5,0,0,0,1,1
11,10,27,0,0,0,5,1
2,15,8,0,1,0,4,1
8,23,33,1,1,0,4,1
6,10,10,0,1,0,1,0
8,15,56,0,1,1,4,1
10,12,15,1,1,0,0,1
7,12,6,0,1,1,3,0
12,4,40,1,1,0,2,1
12,20,20,1,0,0,2,1
14,15,15,1,1,0,5,1
13,14,44,0,1,1,3,1
6,10,12,0,0,1,5,1
13,16,48,0,0,0,3,1
5,9,2,0,1,0,2,0
12,19,54,0,1,0,1,1
7,18,11,1,0,1,5,1
14,8,52,1,1,0,0,1
12,13,21,0,1,0,2,1
10,23,51,1,1,1,3,1
2,14,34,1,0,1,1,0
11,16,32,1,0,1,4,1
15,7,56,1,0,1,3,1
8,16,34,1,0,1,1,0
10,14,59,0,0,0,0,1
6,12,31,0,1,0,5,1
3,10,55,1,1,0,4,1
10,19,58,1,0,1,5,1
13,2,34,1,0,1,1,1
5,10,52,1,1,1,3,1
3,11,33,0,1,0,1,0
11,18,55,1,0,1,4,1
3,18,28,1,0,1,2,0
8,20,42,0,0,0,3,1
5,16,54,1,0,1,0,1
8,7,33,1,0,1,4,1
5,11,10,1,1,1,1,0
13,11,60,0,0,0,5,1
11,11,59,1,0,0,2,1
11,8,25,1,0,1,3,1
1,7,24,0,0,0,4,1
4,13,46,0,0,0,1,1
15,19,24,0,0,0,2,1
2,10,35,1,0,0,5,1
11,18,18,0,1,0,5,1
3,23,48,0,0,0,0,1
7,16,12,0,0,1,3,0
14,2,8,0,1,0,0,1
15,7,51,0,0,0,5,1
12,14,40,1,0,0,0,1
12,22,3,0,0,1,3,1
8,5,15,0,1,1,1,0
10,4,49,0,1,0,0,1
8,22,7,1,0,1,3,0
15,1,7,1,0,0,4,1
5,20,12,1,0,1,4,1
5,20,27,1,1,1,5,1
7,8,52,0,0,1,4,1
14,19,11,0,1,1,2,1
2,8,51,1,0,0,3,1
15,0,13,1,1,0,3,1
3,18,11,1,1,0,3,0
13,3,16,1,1,0,1,1
15,20,24,0,1,1,2,1
6,0,19,1,0,1,3,0
1,9,26,0,1,0,3,0
4,10,1,1,1,0,3,0
4,14,17,0,0,1,4,1
9,10,44,1,1,1,3,1
5,21,60,1,0,1,3,1
3,20,44,1,1,1,1,1
2,23,20,1,0,0,2,0
3,17,57,0,1,0,2,1
11,15,48,0,0,1,2,1
7,9,3,0,0,0,0,0
11,20,6,1,1,1,1,1
11,18,1,1,0,1,3,1
4,14,36,0,1,0,3,0
14,18,31,1,1,0,1,1
6,23,14,1,1,0,4,1
1,17,4,0,0,0,3,0
4,19,57,1,1,1,0,1
11,1,34,0,0,1,1,1
13,15,44,0,0,1,0,1
12,9,3,1,0,1,0,1
6,18,19,0,1,1,0,0
2,18,16,1,1,0,0,0
5,13,41,1,1,0,1,1
13,3,33,1,1,0,4,1
6,23,54,0,0,0,1,1
13,22,8,1,1,1,3,1
14,16,55,0,1,1,3,1
9,16,40,1,1,0,1,1
15,1,11,0,0,0,1,1
12,22,21,0,1,1,1,1
13,22,16,1,0,0,2,1
5,10,48,1,0,1,4,1
15,23,52,0,1,0,3,1
14,13,24,1,0,0,5,1
12,3,35,0,0,1,2,1
13,19,53,0,0,0,4,1
12,19,29,0,0,0,5,1
7,3,47,1,1,1,4,1
1,7,28,0,1,0,1,0
8,23,5,0,0,0,2,0
11,14,21,0,0,0,5,1
9,11,41,0,1,0,4,1
7,20,56,1,1,1,0,1
3,18,38,1,1,1,4,1
9,3,7,1,1,0,2,1
11,19,36,0,0,1,4,1
5,19,23,1,0,0,3,0
8,19,33,0,0,0,4,1
11,10,47,0,0,0,4,1
14,12,58,1,1,0,0,1
9,4,15,1,1,1,3,1
14,2,1,1,1,0,4,1
10,18,49,0,0,1,3,1
10,14,4,0,0,1,4,1
2,10,23,1,0,0,1,0
3,12,27,0,0,0,1,0
14,6,50,1,1,1,0,1
5,14,48,0,1,0,2,1
6,11,36,1,1,1,2,0
8,18,55,1,1,1,2,1
11,0,7,1,1,0,2,1
10,11,42,0,0,1,1,1
10,15,3,0,0,1,1,1
13,16,38,0,1,0,5,1
1,2,5,1,0,1,1,0
1,20,44,0,0,0,4,1
8,15,33,1,1,1,1,0
4,17,44,1,1,1,4,1
8,10,52,1,0,1,5,1
3,13,57,0,1,0,3,1
8,4,13,1,1,1,4,1
14,15,5,1,0,0,2,1
4,11,11,1,1,1,4,1
4,6,8,1,0,1,0,0
7,23,7,0,1,0,5,1
9,4,10,0,1,1,3,1
1,18,32,0,0,0,5,1
5,4,7,0,0,0,0,0
14,7,54,1,0,1,2,1
1,16,22,0,0,1,5,1
12,6,48,1,1,1,2,1
8,16,2,0,0,0,0,0
13,13,12,0,0,0,4,1
8,12,46,0,1,0,4,1
1,1,4,1,1,1,1,0
2,18,26,0,1,1,4,1
3,16,36,0,1,0,5,1
10,11,7,1,1,0,3,1
11,12,2,1,0,1,0,1
10,21,7,1,0,0,2,1
12,20,56,1,1,1,5,1
13,5,7,0,0,0,4,1
1,0,30,0,1,1,0,0
10,16,24,0,1,0,5,1
10,17,52,0,0,1,5,1
10,2,20,1,1,1,2,1
2,16,30,0,1,1,4,1
5,0,38,1,0,0,2,0
9,14,54,0,0,0,3,1
8,12,12,0,0,0,2,0
5,6,12,1,0,1,3,0
4,11,29,1,1,0,1,0
12,12,15,0,0,0,4,1
3,20,27,0,0,0,4,1
12,12,23,1,0,0,4,1
8,17,3,0,1,1,5,1
6,3,7,0,1,1,4,1
11,4,25,1,0,0,2,1
12,21,45,0,1,1,5,1
14,4,25,0,0,0,5,1
9,14,18,1,0,1,0,1
4,9,56,0,0,1,0,1
15,16,22,1,0,0,2,1
13,21,38,0,0,0,0,1
12,10,22,0,0,1,2,1
13,14,30,1,1,1,0,1
3,16,5,1,0,0,4,1
9,22,50,1,1,1,2,1
7,20,51,1,1,0,2,1
15,12,11,0,0,1,0,1
14,18,50,1,0,1,1,1
10,22,18,1,1,1,0,1
5,23,18,1,1,1,4,1
1,15,38,1,1,1,2,0
2,8,35,1,0,1,0,0
6,17,43,0,0,0,1,1
6,9,55,0,0,0,2,1
3,0,21,0,0,0,4,1
3,5,34,1,0,1,3,0
4,6,42,1,1,0,4,1
1,3,25,0,1,1,4,1
10,11,45,0,1,1,0,1
5,8,6,1,0,1,5,1
4,11,58,0,1,0,3,1
9,4,17,0,0,1,2,1
2,1,25,0,1,0,2,0
12,23,37,1,0,1,1,1
8,7,8,0,1,1,1,0
11,17,60,0,0,0,3,1
13,14,34,0,0,1,5,1
3,23,57,1,1,0,3,1
2,14,30,0,1,0,4,1
5,20,16,1,1,0,5,1
2,18,15,1,0,0,2,0
1,2,4,1,1,0,3,0
11,15,54,1,0,0,0,1
6,16,60,0,1,0,2,1
4,15,20,1,1,0,1,0
3,1,10,0,1,0,3,0
12,16,3,0,1,1,4,1
11,20,17,0,1,0,0,1
11,8,58,0,1,0,4,1
9,5,32,0,1,0,4,1
8,0,28,1,0,0,4,1
5,8,5,0,1,0,4,1
4,5,24,1,1,1,5,1
13,12,21,1,0,0,3,1
14,14,27,1,0,0,1,1
8,3,48,0,0,0,0,1
8,0,53,0,1,1,3,1
7,23,13,0,1,0,0,0
11,23,27,0,1,1,1,1
4,8,19,1,1,1,0,0
4,5,54,0,1,1,5,1
5,14,49,0,1,0,0,1
9,9,18,1,0,1,0,1
14,5,20,0,0,0,0,1
2,10,3,1,1,1,1,0
7,22,28,1,1,1,3,0
8,8,3,1,1,1,0,0
13,3,58,0,1,0,2,1
12,14,21,1,1,1,4,1
1,10,9,0,0,1,1,0
15,0,14,0,1,1,4,1
14,2,3,0,0,1,5,1
1,12,20,1,1,0,0,0
2,22,54,0,1,0,3,1
11,11,50,0,0,0,3,1
8,6,46,0,0,0,2,1
11,4,8,1,0,0,0,1
2,22,27,0,0,0,3,0
8,20,20,1,1,0,1,0
12,22,18,1,0,1,5,1
5,14,17,1,0,1,2,0
10,10,52,0,0,1,5,1
11,16,13,0,0,0,1,1
6,17,50,0,1,0,4,1
11,0,17,0,0,0,1,1
9,15,2,0,1,0,2,1
13,14,57,0,0,0,4,1
14,0,59,0,0,0,2,1
13,10,56,1,1,1,5,1
8,18,4,0,1,0,0,0
2,8,20,0,1,1,1,0
9,5,1,0,1,0,0,1
1,18,29,1,1,0,5,1
6,0,33,0,1,0,4,1
1,14,39,1,0,1,4,1
14,11,41,1,1,0,3,1
14,20,11,0,1,0,3,1
4,12,7,1,1,1,1,0
15,1,40,1,1,0,3,1
6,18,19,0,0,1,0,0
13,1,24,1,1,1,5,1
12,11,25,0,0,1,0,1
14,16,9,0,1,1,2,1
15,22,20,0,0,0,2,1
4,3,17,0,1,1,0,0
11,22,13,1,1,1,2,1
6,18,33,0,0,1,3,0
3,11,13,0,1,1,5,1
10,10,17,1,0,1,1,1
12,9,8,0,0,0,3,1
9,3,4,1,0,0,3,1
7,8,25,0,0,1,1,0
5,6,56,1,0,0,3,1
2,8,27,1,1,1,0,0
3,10,34,0,1,0,0,0
9,2,41,0,0,1,3,1
9,4,15,0,1,0,1,1
9,19,2,1,0,0,2,1
3,1,4,1,1,0,1,0
13,9,55,1,1,1,1,1
5,21,23,0,1,1,1,0
2,7,20,0,0,1,0,0
3,21,48,1,0,1,3,1
11,8,50,1,1,0,0,1
10,2,33,1,0,0,4,1
15,17,50,1,0,1,2,1
6,13,32,1,0,0,0,0
12,10,42,0,0,1,3,1
1,20,47,0,1,1,3,1
5,11,21,1,1,0,4,1
7,14,22,1,0,0,5,1
15,20,2,0,1,1,5,1
5,0,6,1,1,1,3,0
8,14,10,0,1,0,0,0
11,19,5,1,0,0,4,1
7,3,9,1,1,0,0,0
